#E (m, CH1903);642070.33
#N (m, CH1903);155413.52
#Z (m, CH1903);3381.26
#azimuth (deg);204.6
#inclination angle (deg);45.1
#effective area (cm2);25.2
#exposure time (sec);4.12E+06
slope x;slope y
0.6210117;-0.009025
-0.097999;0.3078904
-0.819985;-0.101263
-0.867663;-0.117129
-0.870792;0.5070946
-1.02339;-0.430834
-0.442313;0.0787736
-0.654762;-0.619103
-0.86703;-0.535818
-1.120537;0.1071706
-0.437416;0.2424644
0.6330581;0.2804469
-0.474228;-0.412852
0.3876709;0.2096454
-0.501256;0.0246529
0.3928792;0.8995585
-0.081995;0.0103971
-0.922795;-0.429907
0.2091637;0.663892
-0.712343;0.1372156
-0.527931;-0.543792
-0.291111;0.0630955
-0.579002;-0.522026
-0.188099;0.9572584
0.2179363;0.3461666
0.4119411;-0.198439
-0.868014;0.7890076
-1.119653;0.0611197
0.3850755;0.1166147
-0.521411;-0.253546
-0.959803;0.067298
-0.557978;-0.09594
-0.980068;0.2816587
-0.154065;-0.009324
1.2529951;-0.23441
0.3674282;-0.205423
-0.08462;0.0352602
-0.278488;-0.484105
-0.493239;0.760146
-0.498233;-0.604104
-0.369773;-0.08313
0.5922808;0.0473426
-0.558822;-0.05321
-0.171594;-0.304264
-0.47253;-0.198815
-0.480322;0.0612805
-0.698807;-0.028861
-0.189162;-0.084262
-0.362741;0.2690226
-0.570112;-0.5606
-1.132464;-0.104977
0.2032959;-0.716457
0.1807994;-0.279563
-0.51825;-0.081376
0.5197803;0.6828904
-0.688312;0.3920415
-1.125657;-0.723397
-0.148869;0.0942666
-1.07703;-0.298356
-0.079153;-0.274176
-0.123475;-0.328188
-1.079844;-0.470638
-1.272923;0.2542593
-1.057219;0.6238732
-0.534001;0.4379365
-0.215827;-0.006954
-0.718571;-0.061366
-0.099866;0.2772722
0.6054034;-0.034313
0.367759;-0.423488
-0.448597;0.3206414
-0.741893;0.503794
-0.54325;0.6164929
0.069173;-0.325943
-0.453974;-0.324182
0.0850677;-0.34523
-1.053596;-0.037321
-0.750942;-0.017256
-0.521107;0.4895629
0.053459;-0.682253
-0.671097;0.2175096
-0.164414;0.2920576
-1.213912;-0.138011
-0.340381;0.1982085
-0.340416;0.4924019
-0.039369;0.6419438
-0.974894;0.3398577
-0.611904;0.3441471
-0.546739;0.4469037
-0.663104;0.2324752
-0.179574;0.5745973
-0.236147;0.5733725
-0.618698;0.2533537
-0.321028;0.281659
1.1832269;-0.007106
-0.038339;-0.757804
-0.776023;-0.041551
-0.408922;0.5056675
-0.138146;-0.151105
-0.051651;0.2069618
-0.396773;0.5705646
0.047747;0.3302961
-0.533486;0.0031189
-0.044293;0.0849025
1.0400781;-0.102001
0.0672369;-0.421614
0.5871778;0.5662308
-0.156634;0.2261763
-0.838427;-0.01848
-0.06345;-0.249739
-0.431452;-0.291089
-0.1867;0.4282169
-0.473168;0.3538409
-0.123161;0.7858158
-0.322098;-0.647877
-1.154234;-0.329829
-0.405658;0.1642939
-0.922445;-0.23294
-0.464669;0.3228359
0.1333633;0.3593936
-0.604523;-0.003029
-0.661894;-0.213047
-1.142917;0.4182462
-0.456411;0.1697932
-0.525644;0.5179916
-0.421316;0.4507612
-0.593549;-0.095502
-0.467155;-0.443383
0.1115408;-0.029316
-0.224357;0.0057269
-0.290543;0.8506576
-0.129216;0.2324324
-0.029157;-0.223496
-0.418855;-0.103677
-0.44451;-0.49234
-0.176436;-0.348867
-0.618631;0.3955691
-0.38044;0.3061715
0.1504634;-0.430331
-0.141542;0.3714505
-0.1862;-0.046992
-0.482186;-0.435535
-1.007649;-0.286288
0.9745308;0.7845314
-0.537668;-0.071834
-0.999324;-0.215148
-0.09657;-0.435788
-0.668176;0.4152671
-0.348685;0.4486159
-0.84854;0.2950505
0.4277527;0.2770361
-0.654104;-0.507058
-0.002969;-0.150389
-0.568766;-0.648723
-0.124253;-0.025914
0.2349233;0.0069281
-0.589631;-0.540689
-0.600154;1.1746958
-0.900989;0.7592714
-0.858175;-0.101537
-0.80015;-0.118171
0.3734226;0.1455171
-0.019025;-0.012413
1.0617539;0.1778994
-0.093962;-0.205345
0.0826509;0.501372
0.3245034;-0.336521
-0.385504;0.5508065
0.1622346;-0.12036
-0.545113;0.6422455
-0.259901;-0.501449
-0.4503;0.5173756
-0.966231;-0.422208
-0.71605;-0.856241
-0.45475;-0.418015
-1.201525;0.5001071
-0.534374;0.117785
-0.192431;-0.647904
-0.085396;0.259491
-0.517277;-0.521213
-0.47106;0.4041967
-0.070915;0.4416628
-0.337881;0.6836266
-1.351591;-0.107315
-0.787662;-0.213706
-0.056408;0.19788
-0.572644;-0.130613
0.3602813;0.8692188
-0.444838;0.7766322
-0.452389;0.0619422
-0.800248;0.3379604
-0.570236;0.4896213
-0.771565;-0.087228
-0.389202;0.1127898
-0.21217;-0.659886
0.4285968;1.0083048
0.9005087;0.1101542
-0.336451;0.5141388
-1.244498;0.0982292
-1.212293;0.2775155
-0.043767;0.3917278
-0.038213;-0.066389
0.4347428;0.2890894
-0.810475;-0.103198
-0.260517;-0.38054
-0.71396;1.0009564
-1.0609;0.026009
-0.324364;-0.073492
0.5303035;0.8797598
-0.43973;-0.067516
0.3948203;0.8630391
0.194516;0.9742196
0.2076508;0.3386292
-0.775338;-0.340069
-0.750963;-0.611935
0.57754;0.3911854
-0.900298;0.4616508
1.016565;-0.266402
-0.42621;0.2170948
-0.691772;-0.137009
-1.045987;0.1560757
-0.611019;-0.274066
-0.743324;0.3521589
0.195337;0.448481
0.3864248;0.1239307
-0.10949;0.0380321
-0.958308;0.0342295
-0.546408;0.3818771
-0.953424;-0.797721
-0.689932;-0.217898
-0.589874;-0.064856
0.7950384;0.1057994
0.2144246;0.1325836
-0.130496;0.4346342
1.0215765;0.7306788
-0.271192;0.7835875
-0.734986;-0.273589
-0.462746;0.3222769
-0.198504;0.0117516
0.8668584;0.1440645
0.2869594;1.1046634
0.0288028;-0.365458
-0.154903;0.2216121
0.7779968;0.7166559
-0.205245;0.1203289
-0.864598;-0.05263
-0.955952;0.029515
0.9053573;-0.186399
-0.232341;0.5997124
-1.077783;0.7686008
-0.142276;0.7415055
0.6532004;-0.415859
-0.261805;-0.160296
-0.566046;0.7550523
0.2892079;0.3561528
0.0124306;0.6551496
-1.034362;0.7720707
-0.546363;-0.167438
-0.988346;0.1655891
-0.056704;-0.21858
-0.291761;0.1642494
0.0403153;0.0184161
0.6490492;0.0762661
-0.488757;0.1018347
-0.395437;-0.561732
-0.189635;1.2882878
-0.908919;-0.337192
0.3725223;0.6403513
0.5896082;0.3711392
0.1085245;0.3943379
-0.475481;-0.018981
0.1846696;0.7236292
-0.828729;0.0894271
-0.212085;0.4668668
-0.931444;-0.037358
-1.092215;-0.462274
-0.343168;-0.067978
-0.808166;-0.49642
-0.383018;-0.36145
-0.577183;-0.76683
-0.38714;0.2106537
0.5045088;0.0725277
0.3835846;0.2183141
1.1089261;0.5751561
-0.905839;-0.677455
0.4842006;1.1299284
-0.05902;0.5678462
-0.480159;0.3383235
0.9187793;0.1687403
0.2492752;-0.658172
-0.683745;0.1669113
-0.342927;0.2576575
0.5326119;-0.591188
-0.241009;-0.22932
0.282197;0.5938909
-0.765307;-0.032274
0.091007;0.1356487
-0.076844;-0.301582
0.9252127;0.5924246
-0.059304;0.9667863
-0.233568;0.2080574
0.6351503;0.5689954
0.5101211;0.4377729
-0.413989;-0.526881
-0.625013;-0.64942
-0.015979;-0.336626
-0.197229;0.4452593
-0.63157;0.3390398
-0.779723;-0.072306
-0.759873;-0.193782
-0.543956;-0.246128
-0.568202;-0.115031
-0.230423;0.6534074
1.2380292;-0.017429
0.4994577;0.1233247
-0.461883;-0.042829
-0.296703;-0.015678
-1.068348;-0.306046
-0.024812;0.4723277
-1.08006;0.5177637
0.3680249;0.4846511
0.2265978;0.5618112
-1.005444;-0.067719
-0.659951;-0.249396
-0.424092;-0.028485
-0.604132;0.0284065
-0.57585;0.2543335
-0.69359;-0.359437
-0.32738;-0.088209
-0.564989;0.2783951
-0.392052;0.035053
-0.46896;0.9025501
-0.284606;0.7312081
1.0092113;0.4434235
-0.480789;0.1413347
0.0437813;1.1756513
-0.902242;0.465518
-0.203951;0.1422637
-0.224791;0.7108476
-0.324534;0.369266
-0.3063;0.1088418
-0.277429;0.1602152
-0.915479;-0.045707
-0.946704;0.3079291
-0.278409;0.5317956
-0.143189;-0.314147
0.3505691;0.2378265
-0.394872;-0.123164
-1.049848;0.2570342
-0.803352;0.5758064
-0.696951;0.5165919
-0.157063;-0.259232
-0.712688;0.0461263
-0.222801;0.1967719
-0.920496;-0.147367
-0.94413;0.2417079
-1.269455;-0.061943
-0.072726;-0.168289
0.606177;0.2592481
0.106271;-0.322138
0.1923023;1.0880621
-0.155825;-0.592879
-0.413681;0.8633515
-0.621316;-0.586193
-0.671241;0.3196953
0.0932069;-0.491326
-0.055845;-0.435357
-0.80661;0.3187159
-0.502749;0.0710078
0.157386;0.2604202
-0.510811;0.7601264
-0.069684;-0.563452
-0.539815;0.2812254
0.5347571;0.9013668
-0.458361;0.0408097
-0.436439;-0.386571
0.073354;0.2579977
-0.611634;-0.325538
0.6893925;0.8047519
0.4736772;0.682738
0.758193;0.3053111
-1.178093;-0.105398
-0.498457;0.4373734
-0.220859;0.4134624
0.5977973;-0.016556
-0.746635;0.1134226
-0.059612;-0.19875
-1.037821;-0.834257
-0.124267;-0.578811
-0.559884;0.704372
-1.060331;0.3597274
-0.236252;0.5732946
-0.830637;-0.275689
-0.358995;0.3248575
-0.338834;0.1925707
0.3461402;0.6278132
0.2458756;-0.087679
-0.372244;-0.07708
-0.475081;-0.522973
0.0526973;0.5686751
-0.908782;-0.720804
-0.334764;0.2892954
0.0912955;0.2442464
0.0396493;-0.014641
-1.217324;-0.261656
0.0023681;0.3330662
-0.751174;0.4397253
-0.37781;-0.559273
-0.596785;-0.006118
0.0682081;0.0735682
-1.312415;0.0006928
0.1182329;-0.2604
-0.142746;-0.364861
-0.842713;-0.031386
0.7680433;-0.079114
-0.123584;-0.617073
-0.16787;-0.235898
-0.331002;-0.243004
0.470204;0.3098188
-0.254387;0.2846279
-0.363287;0.0983669
-0.167592;0.0758328
-0.108833;0.1061904
0.224625;0.9039067
-0.406448;-0.270599
-0.570026;-0.16053
-0.283765;-0.017153
0.4052688;0.4458038
0.6541101;0.4405112
1.0554087;0.3647284
0.6496596;-0.138937
0.0110313;-0.314265
-0.211487;0.0477073
-0.70358;0.1397599
-1.289486;-0.168732
-1.11498;0.6065854
-1.209493;0.6464222
-0.260295;1.080347
-0.916623;-0.199968
-0.3291;0.1026016
0.1041344;-0.514271
-0.552782;0.4188185
0.8280093;0.521463
0.1073501;0.4575635
-0.668501;0.7428113
0.0040974;0.2321178
-0.178679;-0.062986
-0.590824;0.2089387
-0.133404;-0.028913
-0.108054;-0.342501
-0.439395;0.1139532
0.2080372;-0.443286
-0.878753;-0.080531
-0.437624;0.4322466
-0.53499;0.0236031
0.1829504;-0.408686
-0.254477;-0.027899
-1.003281;0.077524
0.2796272;-0.118786
-0.190526;-0.327663
-0.420242;0.8590317
-0.108499;0.6043198
-0.735608;1.0212537
0.0043259;0.3908294
-0.637287;0.4769229
-0.656063;0.6527225
0.3477705;0.6835986
-0.165741;0.1756672
-0.505559;-0.35954
0.7685788;0.9221877
0.7523872;0.4355676
-0.313347;0.4403399
-0.482737;0.9890677
0.2995983;0.7365959
0.5193331;0.7132037
-0.262419;-0.043815
0.1574065;0.4292873
-0.107481;-0.064105
-0.247859;-0.209098
-0.188828;-0.90768
-0.110869;0.3895147
-0.059621;0.7901228
-0.698661;0.2612864
-1.112337;-0.307522
0.6044766;0.4505787
-0.314643;0.9673035
-0.393183;1.2744463
-0.797366;0.3600027
0.1400072;-0.39395
-0.793353;0.6741116
0.4994885;-0.57443
0.6666157;0.8094455
-0.367058;-0.418313
0.0276679;0.1087098
0.0605564;0.2746035
-0.168499;-0.161073
-0.855288;0.4969005
-0.752832;-0.182203
-0.451746;-0.088262
-0.973672;0.1046402
-1.05274;0.1158985
-0.833063;-0.203805
-1.116363;0.1411745
0.628912;0.4742834
0.3153451;0.9597085
-1.202953;0.2072536
0.137285;0.6808785
-0.334115;0.9672554
0.1380589;-0.273428
0.0448084;-0.892647
-0.521296;0.2956826
-0.325636;-0.338815
-0.44486;-0.092233
0.3085722;0.8681505
-0.280638;0.3391872
0.234964;0.6520612
-0.062484;-0.443809
-0.612305;-0.358147
-0.270498;-0.865571
-0.433641;-0.25876
-0.210592;0.1755056
-0.938401;0.1278221
0.2740161;0.2783673
-0.774338;0.5148093
-0.408439;-0.309597
-0.34127;-0.49051
-0.33524;-0.499944
-0.291279;0.7429893
-0.545474;0.1384952
-0.72889;-0.523284
-0.22327;0.166976
0.1844512;0.0516508
0.159939;-0.592372
-0.300513;0.3228957
-0.36728;-0.008668
0.1985035;-0.174343
0.1211975;-0.252399
-0.607722;0.1899292
-0.522357;-0.223448
-0.447165;-0.383498
-0.651646;-0.346817
-0.411362;-0.534995
-0.655084;0.6326015
0.6272515;0.1414155
0.5007665;0.2162038
1.0037996;0.0364831
-0.6169;0.1183174
-1.214045;-0.314171
-1.066543;-0.41524
-0.522899;1.015473
0.2602591;0.6972186
0.0121689;-0.129314
0.4879091;0.5673748
-0.769052;-0.227521
-0.208924;-0.138233
-0.01824;-0.374906
-0.240195;0.4475356
0.6946784;0.1855613
-0.315437;0.1455974
0.1385496;-0.291158
-1.01337;-0.355637
-0.512698;0.511334
-0.913111;-0.747204
-0.845776;0.2842721
1.1042233;0.6005068
-0.913549;0.7258659
-0.347324;-0.015744
0.928639;-0.111185
-0.752375;0.1314763
0.2523118;0.6227843
0.1186308;0.8085562
-0.421636;0.5865165
-0.367343;-0.838935
-0.983859;0.6508538
0.2991816;0.4039487
-0.074447;0.436161
0.0303329;-0.60617
-0.014523;-0.493513
-1.092028;0.523485
-0.859231;-0.555667
0.5420325;0.2625341
-0.977517;-0.237327
-0.08771;-0.305789
0.4227014;0.2075892
0.9154366;0.5032806
-0.644064;-0.236294
-0.429748;-0.411809
-0.058265;0.410492
-0.513258;0.0836461
-0.227993;-0.113106
0.1081373;1.1149091
0.5299345;0.3781189
0.4378354;0.514402
0.3897485;1.2006409
-0.052207;0.1458519
-0.168756;-0.221852
-0.67281;0.0010302
0.3581642;0.500984
-0.52711;0.2584332
0.2238377;0.9457355
-0.895155;-0.016952
0.1405891;-0.310708
0.4051958;-0.134932
-1.194129;-0.183411
-0.537618;0.8361288
-0.216514;0.7562288
0.0378166;0.4723189
-0.037567;-0.003251
0.5170072;0.8051125
-0.318877;0.3213706
0.0846213;-0.439645
0.83436;0.3635059
0.5700891;0.8579287
-0.651198;0.5807619
0.1556185;0.8984777
-0.242711;-0.729996
-0.233461;1.3168571
-0.288282;-0.747862
-0.834524;0.5772852
0.0324259;0.3532884
-0.548437;-0.075629
0.1299592;0.2458523
-0.744009;-0.097943
-0.88352;0.7937183
-0.935079;0.0131775
-1.001398;0.1813544
-0.578955;0.2248743
0.3108974;0.9319893
-0.924407;-0.208081
-0.44645;0.396423
-0.759701;0.6634631
-0.636728;0.0913162
-0.21521;0.095158
0.7048259;0.222901
-0.463309;0.1817519
-0.799013;-0.436736
-1.211012;0.169571
0.2790998;0.7310107
0.0446973;0.8066267
0.5481078;-0.666577
0.6691896;0.2363671
-0.613739;0.1604539
-0.528162;0.6607995
0.712759;-0.033775
0.694514;0.9907056
0.0224574;-0.386117
-0.319566;0.0559439
0.6395574;1.0981192
-0.153902;-0.687952
-0.845556;-0.333967
0.4630769;1.1769236
-0.382751;-0.259255
0.6192217;-0.033219
-0.08367;-0.094183
-0.184209;-0.276181
-0.736946;0.0313249
-1.090444;0.2439168
-0.477623;0.5591112
-0.665258;0.2277294
0.3191158;0.1807086
-0.075923;-0.722816
-0.460051;-0.128687
-0.096298;0.2015922
-0.065503;-0.587179
-0.531548;-0.451445
-0.417016;-0.398869
0.2825559;0.283374
0.144675;-0.135549
-0.049166;-0.35783
-0.18199;-0.130276
-0.87003;0.4734656
-0.166528;-0.372846
-0.699009;0.1661297
-0.308139;0.2777162
0.3736533;0.7448641
-0.304018;-0.756164
0.9034339;0.0017178
-0.643041;0.7906864
0.2082174;1.0939732
-0.738383;-0.05131
0.0543356;-0.421666
-0.096491;-0.535407
-0.817951;0.8124419
-0.049257;0.3781431
-0.133778;0.5186221
-0.20441;-0.650784
-0.119092;0.4446364
-0.463745;0.5558367
0.535111;-0.008902
-0.496307;-0.22683
-0.563117;0.3372713
-1.030271;0.5803733
0.0357089;-0.094694
-0.294108;-0.309584
-0.410723;-0.148304
0.1977735;0.8807687
-1.00145;-0.38513
0.249887;0.1007283
0.2534889;-0.095672
-0.241412;-0.487977
0.1096601;-0.337925
-0.123787;-0.16735
-0.691519;0.1889334
-0.334197;0.3353444
-0.490319;0.0646831
-0.496846;-0.373885
1.2809217;0.1438161
-0.769822;-0.304396
0.209845;0.5431256
-0.60499;-0.234831
-0.648886;0.1748201
-1.133209;-0.017862
0.084697;0.7260032
-0.26116;0.7009658
0.6549148;0.557018
-0.97543;-0.800957
-0.250952;-0.333819
-0.336916;0.3794939
-0.656636;0.2121515
-0.207906;0.6649091
-0.400373;-0.056366
-1.10062;0.5374211
-0.249859;-0.2304
-0.586908;-0.30337
-0.941771;0.9186608
0.4516588;0.5866548
-0.031232;0.7464907
-0.315274;-0.614257
-0.268739;-0.557908
-0.841827;-0.097893
-1.037562;-0.00134
-0.485949;-0.063618
-0.576569;-0.495724
-1.280152;-0.220496
-0.271555;-0.417579
-0.042075;-0.358303
-0.502978;0.6891561
-0.734887;-0.104274
-0.398256;-0.092958
0.3785386;0.4710762
-0.66106;0.4835596
-0.448651;0.1573432
-0.32473;0.0285395
0.2029055;0.3328597
-0.55581;0.1841755
-0.793861;0.6994636
-0.677114;1.0808472
-1.107048;0.1162736
0.0708896;-0.464622
-1.169187;0.5609992
-0.010464;0.0196735
0.4028111;0.658631
0.5564784;1.0520317
-0.400702;-0.283084
-0.913574;-0.309282
-0.685751;-0.076323
-0.346793;0.6444875
0.5351877;-0.397019
-0.093018;-0.150018
-1.059845;0.0378267
0.0129483;0.0291011
-0.08912;-0.624567
1.1365468;0.1940065
-1.154509;0.1183448
0.5102428;-0.644621
-0.732865;-0.348596
-0.335546;0.2847652
-0.936287;-0.130121
0.5735951;0.0531771
-0.983635;-0.641933
-0.718355;0.3798762
-0.307344;0.1961826
-0.301693;0.3167557
-0.301865;-0.206566
0.1791123;0.0278576
-0.476131;-0.197371
0.678682;0.7125701
-0.448262;0.030776
0.4766785;1.2115091
-1.051804;-0.082393
0.3596933;0.05261
-0.594442;-0.112886
-0.832663;0.7254727
-0.551773;-0.651912
0.3119002;0.6410012
0.5364838;0.168085
-0.895717;0.0178226
-0.178512;0.375226
0.4615727;0.7119143
-0.494116;-0.6795
-0.61549;-0.588604
0.0647047;-0.850358
-1.033195;0.7491423
0.4776838;0.5627505
-0.134868;0.5023617
-1.189929;-0.116502
0.2182398;1.0555217
-0.135382;0.4936499
-0.57738;0.0733249
-0.00776;0.3146018
-0.602992;0.1003575
-0.301302;0.2690088
0.0269684;-0.556387
0.7979312;1.0356454
0.2588222;0.3110751
-0.256159;0.7217639
-0.14366;-0.333191
-0.168298;0.4500642
-0.74889;-0.049218
0.2829203;-0.403109
-0.290739;0.8056936
-0.381211;0.4314154
-0.313996;-0.438145
0.6361377;0.2768263
0.2210746;0.2677777
0.198079;0.6661837
-0.874296;0.1597505
-0.976528;0.5086286
-0.695405;0.6050078
-0.536569;0.536686
-0.393086;0.1979306
-0.02073;0.591093
0.2177774;-0.231667
-1.089231;0.0474404
-0.114243;0.0540871
-0.663146;-0.566207
-0.422428;0.0402638
-0.914601;0.498472
0.4449814;-0.306984
1.099791;0.5092258
-1.286699;0.032043
-0.176482;-0.138264
-1.312237;-0.230942
-0.394445;-0.239167
0.2643664;1.24299
-0.453057;0.5586462
-0.211653;-0.108582
-0.906553;0.9513717
-0.295266;-0.005646
-0.807363;-0.081226
-0.162994;0.3297508
-0.279076;0.2937068
0.6206008;0.1362641
-1.05121;0.0517581
-0.063648;-0.484637
-0.43699;-0.135154
-0.254649;0.34567
-0.625751;-0.262523
-0.373303;-0.233883
-0.411396;-0.625197
-1.152404;0.1031262
-0.80754;0.1244154
-0.398832;-0.30404
1.1784015;0.4215337
-0.375406;0.1833553
1.1091938;0.0162795
-0.683449;-0.313448
-1.077356;0.0135149
-1.071971;0.4146218
-1.274767;-0.368507
-0.335081;-0.429582
-0.399742;-0.462077
-0.495125;-0.34312
-0.545388;-0.27512
-0.229174;-0.166527
-0.675712;0.4621268
-0.865471;-0.114678
-0.455162;-0.09005
-1.316947;0.037693
1.1831405;0.4508856
-0.25625;0.0716593
0.553238;0.1925114
-0.820572;0.2062512
-0.240044;0.2857936
-0.415788;0.0003456
-0.519579;1.0122048
-0.472995;0.7192224
0.1667993;-0.684182
-0.552916;-0.29571
-0.074173;0.7443062
-0.639087;0.5552464
0.3897904;1.1890643
-0.318751;-0.203432
0.1689961;-0.096312
-0.951747;0.7148107
0.0412246;1.2033548
-0.523041;-0.153867
0.1337175;1.0835176
-1.295825;-0.211481
-0.53709;0.4445931
-0.583292;-0.168523
-0.240789;0.2810075
-0.919463;-0.109271
-1.026751;0.0461977
-0.465654;0.5675067
-0.208245;-0.052731
-0.959014;0.773849
0.0096169;-0.312075
-0.607328;0.3949096
-0.313307;-0.121962
-0.770514;0.3171588
-0.134727;0.2927065
0.008683;-0.522378
-0.679783;0.664449
-0.330251;0.7570859
0.8045584;-0.152684
-0.81227;0.319986
0.7542502;0.7475374
-0.568221;0.3777696
-0.173399;0.4155099
-0.32664;0.2479654
-0.1143;0.0489337
0.1423218;0.4506752
-1.069108;0.4200223
-0.226466;-0.258533
-0.701689;0.065154
-0.657927;0.259105
-0.569325;0.587583
-0.186192;0.7502149
-0.434867;0.1547176
1.1011022;0.362103
-1.19975;-0.344303
-0.439656;-0.046497
-0.720464;0.2143628
